,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.020666471198618,0.154486449067663,0.172734554394037,0.016553266772776,0.052526624530136,0.090374142124153,0.183976297084093,0.05893729841183,0.079888935054824,0.120503758829457
1,1,KNN,0.024297785731542,0.166078730630119,0.0743272183783,0.017551472283464,0.089468416115497,0.171837296836856,0.182943307947085,0.06050690715886,0.069158396030257,0.04726489220693
2,2,KthNN,0.02367574777789,0.165514035540593,0.076229081563885,0.017360070808034,0.085719431064892,0.150110447625084,0.177064571719619,0.045744016529459,0.065547779491732,0.042364998219061
3,3,LOF,0.028496224294635,0.196581137992034,0.046491789092595,0.018207099631488,0.067446423216922,0.107241815982814,0.158390657250954,0.063802854639629,0.087551165334307,0.011691944418327
4,4,CBLOF,0.000919689078264,0.120400689859977,0.021400017853732,0.012644885410641,0.025386141391932,0.016265323203824,0.060205212150226,0.018118961372909,0.052573544147546,0.008125563646765
5,5,uCBLOF,0.029900787774233,0.154564142939484,0.0765107163715,0.017637040098756,0.078905762301234,0.141235590981088,0.174065454270093,0.047128294759553,0.053637161774794,0.014828845504585
6,6,LOoP,0.03222318283769,0.162050661138593,0.038187254458302,0.018307192317315,0.073907973519011,0.126022704095881,0.154881972401524,0.059672219696506,0.079511073001053,0
7,7,LDCOF,0.006892203163531,0.254410036542377,0.080409444112373,0.01518446749279,0.073348870127817,0.083466270833696,0.154979548637637,0.038721154937722,0.042018020627305,0.010529800043889
8,8,HBOS,0.018716911863791,0.167854314494527,0.174109832692507,0.017374134403153,0.06850387530015,0.164291162001202,0.220030367467739,0.065999593620303,0.097893349412262,0.117583369883018
9,9,OCSVM,0.017716873511316,0.1310615168731,0.170660603812209,0.014868461958051,0.082477005308222,0.100240110355504,0.158889823511388,0.043455450687376,0.032213203707279,0.012516644225456
10,10,Nu-OCSVM,0.017776115482565,0.129043800544648,0.175184514314218,0.015348008739628,0.081949147041869,0.097645085923362,0.151920796183728,0.043502115201659,0.032213203707279,0.012461122973878
11,11,RED1,0.018642145768401,0.166262238272899,0.180312118561756,0.017592308957477,0.078386001346897,0.12578427803755,0.211519982700237,0.06189419877516,0.042793251735807,0.022368365855463
12,12,RED2,0.021289074132686,0.187491852073733,0.176164379955006,0.017561975893365,0.047703485387592,0.107933259283165,0.215113805704213,0.066224626918817,0.070282946110919,0.211356789808968
