,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.937950323777095,0.903215626873678,0.889271371199082,0.430363946918933,0.582642648609296,0.803860164334195,0.806095238095238,0.949031355228058,0.590745820831547,0.984327165404656
1,1,KNN,0.942419359742194,0.899681277414876,0.869764773379231,0.446853238733412,0.617850858633471,0.922535503019639,0.848802721088435,0.944587178029475,0.659480742146837,0.9665851365245
2,2,KthNN,0.937950323777095,0.897740540881694,0.8714859437751,0.445802128498226,0.606771879508317,0.895509970299176,0.837319727891156,0.944762102593257,0.641906803012675,0.96361368350615
3,3,LOF,0.915513939135986,0.891318754141816,0.859437751004016,0.461662631154157,0.660969183758097,0.674441571267071,0.823605442176871,0.928395723094416,0.72533953830139,0.816737895564762
4,4,CBLOF,0.252546134435898,0.318091451292246,0.194492254733219,0.495598475890159,0.516449274294917,0.654333168484463,0.379972789115646,0.119845191761053,0.520858489988366,0.765017532620836
5,5,uCBLOF,0.935122974493053,0.901290668686295,0.870338496844521,0.445708279370085,0.576459545222434,0.714445831349159,0.818557823129252,0.945631259019548,0.558290368011757,0.910245784660943
6,6,LOoP,0.930866749764387,0.883145571018334,0.83017785427424,0.464055783921767,0.678631393328762,0.637093696581768,0.805931972789115,0.922174968294923,0.718717163676444,0
7,7,LDCOF,0.929863496792631,0.859951402694941,0.631956397016638,0.458152673761661,0.469970914103622,0.73592877305814,0.763877551020408,0.826360038483404,0.496785255036434,0.868541160101563
8,8,HBOS,0.918462894840848,0.908801161286251,0.912794033275961,0.455280890440528,0.537291632631107,0.522895928385778,0.803401360544218,0.941558796519001,0.74971771477558,0.885402996056041
9,9,OCSVM,0.94737482139057,0.897282968853545,0.637119908204246,0.545610676276817,0.581673039685685,0.720512728396581,0.871176870748299,0.938448419119255,0.535560590288408,0.923688458234554
10,10,Nu-OCSVM,0.946903596509896,0.873836346997381,0.470166379804934,0.500985415845487,0.579984192435491,0.745225484972892,0.602448979591837,0.457422267896969,0.535560590288408,0.930088989529667
11,11,RED1,0.939592010458152,0.910442109249266,0.912220309810671,0.4584436060589,0.573234815453617,0.652939367464438,0.808843537414966,0.945784318012857,0.609857326556855,0.918338961736939
12,12,RED2,0.949472532149698,0.906907759790463,0.903040734366036,0.457702197946581,0.572508351545147,0.885382644293082,0.825333333333333,0.948205929942712,0.706299675463842,0.963195634038406
