,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.9491381144924452,0.8478967465050964,0.9334480780263912,0.5462394654353662,0.5890112597442132,0.98224248988549,0.7914557823129251,0.9283957230944156,0.5561710856652989,0.975615531158156
1,1,KNN,0.9800261453804762,0.9705576067405092,0.953528399311532,0.4852281472305123,0.6893274584609946,0.9534593675561626,0.8957142857142857,0.9244817859797962,0.6474533096564815,0.9773921116663636
2,2,KthNN,0.9790836956191286,0.9768373883682034,0.9592656339644292,0.4820842014377687,0.6591906165413266,0.9490947707747156,0.874421768707483,0.9185015524555036,0.6269603820954015,0.9834241337799434
3,3,LOF,0.9832183139269752,0.8407333775127016,0.9489386115892141,0.5037445802128498,0.7788335031763547,0.5741397729875635,0.8897551020408163,0.9427996676433288,0.771304267956647,0.6270827426124522
4,4,CBLOF,0.8040616544553552,0.4888131528290574,0.21916236374067702,0.4519492463915011,0.5609726403202423,0.14442931843527593,0.6930476190476191,0.37262211921109023,0.6293429673626845,0.40805374614363366
5,5,uCBLOF,0.9631532544918372,0.9530751995960745,0.9506597819850832,0.478930870732211,0.572191151290182,0.987488251014636,0.8739183673469387,0.8400916167402808,0.5514775580184924,0.9981686429854567
6,6,LOoP,0.9807557839053902,0.8522200132538105,0.9357429718875502,0.5239409125889221,0.7918728886793935,0.5391114263707744,0.8990068027210885,0.9199337473214676,0.7634994795174821,0.0
7,7,LDCOF,0.9162739792661052,0.5287008110069741,0.5651176133103843,0.4785085496555738,0.5855253349545418,0.4999216521984393,0.7529387755102042,0.9206553111470678,0.5229514420427408,0.9278871338834889
8,8,HBOS,0.9495637369653118,0.6895768247656916,0.9053356282271944,0.5103515588340184,0.5550695212569365,0.9965756023162412,0.8255918367346938,0.9289040976079064,0.7466438062580368,0.9876056537531822
9,9,OCSVM,0.8601526160581279,0.9403262961911072,0.9581181870338497,0.5492332526230832,0.5469834116262793,0.9876084097893222,0.6964489795918367,0.9126579787466657,0.49281611658808394,0.9659730035791414
10,10,Nu-OCSVM,0.8609734593986562,0.9367288333491116,0.9592656339644292,0.5152692531486383,0.5440668989565701,0.9881387288597886,0.6955510204081634,0.9077382253903004,0.49281611658808394,0.9610831327641544
