,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.940868877876752,0.901827132443434,0.890992541594951,0.445529966026616,0.570990546930238,0.890729454977022,0.823061224489796,0.944313858398566,0.571661257730696,0.98687874098141
1,1,KNN,0.949290122518469,0.907949130613146,0.883534136546185,0.456195919439908,0.65282635749434,0.956366364002102,0.859292517006803,0.943903878952202,0.755449145796338,0.979113062822802
2,2,KthNN,0.944000243212841,0.906876203098867,0.882386689615605,0.449049308331925,0.62644722267603,0.938427673004048,0.84730612244898,0.94300739056282,0.746033310881146,0.976841231522351
3,3,LOF,0.902836469765604,0.891728991132569,0.873780837636259,0.450991985284457,0.721760012815225,0.650545262480423,0.862204081632653,0.93400970831329,0.743643377625375,0.855831969658569
4,4,CBLOF,0.263977137992886,0.275584587711824,0.230636833046472,0.57765076862436,0.480971806728016,0.554630635340795,0.423945578231292,0.073446451217912,0.671391831486131,0.4608472394798
5,5,uCBLOF,0.937372693278205,0.906686862949288,0.845094664371773,0.444816712652739,0.581510701226262,0.837385175882534,0.847918367346939,0.937781519219836,0.69632845508542,0.950480037848277
6,6,LOoP,0.917763657921138,0.882072643504055,0.863453815261044,0.460827373913696,0.739283457736093,0.629414592870426,0.86265306122449,0.922639611667468,0.707210826036373,0
7,7,LDCOF,0.905420606208008,0.829262520117391,0.63798049340218,0.465791992792387,0.583001960894593,0.75204016401316,0.579272108843537,0.880624918004111,0.653416202314616,0.946259145889345
8,8,HBOS,0.947830845468641,0.903278740256871,0.917383820998279,0.455712596429979,0.569121659939901,0.861650547402713,0.785877551020408,0.948353522543403,0.821625130120629,0.984810907486739
9,9,OCSVM,0.907761529808774,0.880810375840197,0.85197934595525,0.529487396062091,0.571192793478028,0.797946141045916,0.808380952380952,0.944215463331438,0.39600024493295,0.893934711270683
10,10,Nu-OCSVM,0.902502052108351,0.872794976174698,0.858864027538726,0.477157122210335,0.570048222250195,0.805621779618718,0.802176870748299,0.944024139589802,0.39600024493295,0.899734151146886
11,11,RED1,0.939592010458152,0.910442109249266,0.912220309810671,0.4584436060589,0.573234815453617,0.652939367464438,0.808843537414966,0.945784318012857,0.609857326556855,0.952397695295584
12,12,RED2,0.949472532149698,0.906907759790463,0.903040734366036,0.457702197946581,0.572508351545147,0.885382644293082,0.825333333333333,0.948205929942712,0.706299675463842,0.993267791785513
