,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.012992782552654037,0.6040019102072018,0.5242971470885005,0.01454827929114673,0.036693614414852485,0.38746642889107424,0.1557499531374874,0.6302118580031579,0.04762966869226668,0.3213405638616965
1,1,KNN,0.056259779008053484,0.7713922033897045,0.50790462964376,0.01607173129528015,0.08878733828533616,0.21482629467409775,0.34744263849790163,0.5361602887858659,0.06467186319903992,0.14522120608059183
2,2,KthNN,0.0435800939658737,0.7932347113678864,0.4650020614306329,0.01503602272274176,0.07290127801717436,0.20599017896811234,0.2785465096969551,0.5103364253538458,0.059560011535323636,0.16274136557666424
3,3,LOF,0.048759450369817416,0.4037862459024836,0.5954805791353682,0.019677515011524184,0.09499179512473496,0.02370642688116639,0.4918968838035113,0.4641426275382333,0.08247129309296622,0.004601742704362264
4,4,CBLOF,0.012647075947501396,0.0859010369863453,0.015722477151044818,0.017912211327205524,0.039703461612985234,0.08338915723636968,0.1078155467987108,0.026843048243561117,0.09651094579745756,0.02170603133287015
5,5,uCBLOF,0.018925392894751803,0.8125310366327858,0.4816473470570681,0.014896118923468257,0.04901433502908199,0.8384066919270199,0.2792104068379721,0.5880313669979762,0.046286494910764,0.6447140014166421
6,6,LOoP,0.045950496273758384,0.3813139689560394,0.5856762804695135,0.021272159846586692,0.11519196051821598,0.030205982631061,0.4938452607067464,0.24435378002105165,0.07876765241334338,0.0
7,7,LDCOF,0.16791233519589172,0.7590007030754093,0.5881952781112445,0.052796322151369326,0.05347540369216434,0.9198046341595166,0.3385330340666912,0.3599221234605434,0.036998918359772266,0.07851667594557422
8,8,HBOS,0.01241590053680808,0.5347739924166782,0.4926890266031971,0.01582928635531541,0.03913785882964327,0.7983407998353267,0.1483329832923806,0.5833238983051673,0.13599641064032236,0.6596609417279017
9,9,OCSVM,0.008497324281292866,0.7005042178532175,0.5037564148466405,0.016571132310535502,0.05148971453707108,0.8881514103695615,0.20306494793101204,0.5741497967424942,0.033636809382300736,0.5228111698365857
10,10,Nu-OCSVM,0.009477621554738646,0.6892516411244284,0.505315523338522,0.012677411093742845,0.05094164358883275,0.8887066190407625,0.2175281854419287,0.5638521714637811,0.033636809382300736,0.512440631659705
