,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.937950323777095,0.903215626873678,0.889271371199082,0.430363946918933,0.582824306433413,0.797848480192784,0.806095238095238,0.949031355228058,0.590745820831547,0.988663229122645
1,1,KNN,0.936886267594929,0.899933730947647,0.867469879518072,0.447008089794846,0.616237963687071,0.91410507574003,0.834557823129252,0.940531114706783,0.678415283816055,0.965069645866469
2,2,KthNN,0.930319520870702,0.898718798321184,0.862880091795754,0.446290143964563,0.605503231927453,0.88635323978988,0.820625850340136,0.940552980277255,0.659873247198579,0.962288019937219
3,3,LOF,0.891010245340954,0.875477294960396,0.85083189902467,0.465829532443644,0.662337636432377,0.665489895426705,0.805959183673469,0.930642410460489,0.700653358643071,0.771631135746304
4,4,CBLOF,0.332715167360837,0.368014137397835,0.258175559380379,0.497334684760779,0.493637777506981,0.694340995620931,0.368108843537415,0.153807889097827,0.697081623905456,0.564674053512138
5,5,uCBLOF,0.915848356793239,0.881630849821705,0.85025817555938,0.445304728119076,0.575657226653169,0.691536730341135,0.823523809523809,0.938688940394455,0.566411119955912,0.916859284316192
6,6,LOoP,0.911835344906211,0.882924674177159,0.839931153184165,0.476368789533945,0.679313973683929,0.645199725744476,0.809469387755102,0.923372108278305,0.678875757761313,0
7,7,LDCOF,0.936339038701244,0.562403357631986,0.629087779690189,0.497466073540177,0.466756646084639,0.504378661167288,0.511918367346939,0.569915161586566,0.489127426367032,0.872836235503634
8,8,HBOS,0.927765786033503,0.908674934519865,0.912794033275961,0.454379938810368,0.538664214209322,0.523138589999457,0.818721088435374,0.945620326234312,0.727744779866512,0.922618954003136
9,9,OCSVM,0.882497795883623,0.880021458550286,0.825588066551922,0.449321470803536,0.568281748816232,0.735968724067196,0.776625850340136,0.941323741636419,0.429492376461944,0.848426186001977
10,10,Nu-OCSVM,0.876782294105129,0.872858089557891,0.847389558232932,0.434953169285057,0.561285683773274,0.744314765031758,0.77152380952381,0.942531814405038,0.429492376461944,0.856306449588407
11,11,RED1,0.92250630833308,0.909053614819022,0.901319563970166,0.453995157384988,0.578561157325077,0.640901425216578,0.807809523809524,0.943903878952202,0.491400404139367,0.918338961736939
12,12,RED2,0.940716869850728,0.90791757392155,0.897303499713138,0.453666685436492,0.58498740572708,0.87122806293405,0.840625850340136,0.947631958717803,0.618281795358521,0.963195634038406
