,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.9061806463381268,0.9329104736659408,0.9627079747561677,0.4541828556412711,0.5690746797086467,0.9873549196177036,0.7722312925170068,0.9525626448594045,0.5298861061784337,0.9771455264594794
1,1,KNN,0.9802997598273191,0.9703682665909306,0.9586919104991394,0.4512406854740319,0.681996282647355,0.9519350123458299,0.8731020408163266,0.9679177417238816,0.6592676504806809,0.9825439377188051
2,2,KthNN,0.9778372298057336,0.9753542238631704,0.9609868043602984,0.4507620549205098,0.6515683808983067,0.9501474594801732,0.8443401360544217,0.9681418638212272,0.6302014573510502,0.9873858924164584
3,3,LOF,0.9789316875931048,0.8625074947142541,0.9558232931726908,0.4854909247893087,0.7720902079583842,0.5110216120181197,0.8924761904761904,0.9721323304325012,0.7646671973547242,0.6380366423284647
4,4,CBLOF,0.5007752409327213,0.4845529994635362,0.07802639127940332,0.6046887024419543,0.5451071595640592,0.11763498179655713,0.7687482993197279,0.2795513184938995,0.6007396975078072,0.7806072869020199
5,5,uCBLOF,0.9471620101541364,0.980908201584146,0.95754446356856,0.444084689453235,0.5646377958080689,0.9865982199889064,0.8434693877551022,0.9624622818909344,0.5270626416018616,0.9983572848702411
6,6,LOoP,0.9751618885477152,0.8765817791662721,0.9558232931726908,0.5124584717607974,0.7864906392168207,0.4923226033789687,0.9068299319727892,0.9617079197096252,0.776646255587533,0.0
7,7,LDCOF,0.9707840573982306,0.8009719461011707,0.8301778542742398,0.42396343637967604,0.57858933430463,0.5730497830848753,0.555312925170068,0.9389786592032184,0.44929520543751145,0.9867326002725494
8,8,HBOS,0.925728878484784,0.8966833917132128,0.9604130808950088,0.4518553972633594,0.5473158441890029,0.9947183135374554,0.7902585034013605,0.952103467879477,0.751940481293246,0.994107578023317
9,9,OCSVM,0.8340376371872436,0.9514342516330588,0.9592656339644292,0.5387972295737373,0.5413793172712275,0.9860774810073464,0.7201360544217686,0.9344415533301264,0.4805168085236667,0.9691738234194567
10,10,Nu-OCSVM,0.823305870549965,0.9517498185490232,0.9609868043602984,0.4938247273682828,0.5379221692680993,0.9857532357642044,0.7185986394557823,0.9323916560983077,0.4805168085236667,0.9641050714102533
