,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.013553133591928,0.536843650234396,0.24297943670002,0.013266002495342,0.042414091181581,0.086267184252934,0.220262869920789,0.460932525660184,0.055567991551184,0.200440943947073
1,1,KNN,0.017126294743283,0.52128528047761,0.251491928298817,0.01397343596344,0.069467107326818,0.130266911201638,0.275055406089067,0.359058173895556,0.054114193590936,0.099647892617694
2,2,KthNN,0.015310534941615,0.517598627323843,0.250711568578252,0.013891275680369,0.063474092669027,0.109544672146679,0.25146160686283,0.357481207420125,0.050599698537171,0.090134493606158
3,3,LOF,0.007540288810126,0.464782099820159,0.397969098768249,0.015147939809788,0.062432659443379,0.040209624587986,0.274126790744687,0.264529114098078,0.076360663583952,0.004489935876621
4,4,CBLOF,0.001036669605566,0.098564842770884,0.020639691309453,0.015740347227995,0.032973153691327,0.190226070525351,0.047601999656419,0.007899278584651,0.088246437440321,0.00944590615772
5,5,uCBLOF,0.011007183969349,0.489942101003551,0.247911324974715,0.013750790102688,0.056383783959299,0.057064459120882,0.264399678825255,0.359995630688357,0.04070690122665,0.043995175126053
6,6,LOoP,0.009688969195836,0.46798250964914,0.502769096167586,0.015842978080081,0.070601783380793,0.038797023281128,0.267590809417233,0.257871484466226,0.081330747780671,0
7,7,LDCOF,0.011207632417904,0.539396600152952,0.144969706632653,0.014705574127831,0.394993306795456,0.089692409159767,0.17734693877551,0.076337903582486,0.034074106575471,0.03131055402525
8,8,HBOS,0.011141095346005,0.557838641270166,0.398940469916147,0.015965548505934,0.062132367652919,0.040825645797016,0.208375309923274,0.477974957928029,0.081336275229322,0.101236207364703
9,9,OCSVM,0.009599210695265,0.479770881619689,0.245129240112173,0.013988154492404,0.057079979106935,0.054648855208552,0.201310800332802,0.349859093486032,0.030133947832312,0.044543649277984
10,10,Nu-OCSVM,0.009422666545948,0.476150695533822,0.237535106954817,0.013938468421751,0.056500626931067,0.057426225150353,0.208104404318689,0.347372796658026,0.030133947832312,0.044381847867535
11,11,RED1,0.012899118950999,0.545101901206225,0.262989419068598,0.015205006964484,0.059516881944079,0.039905164502807,0.208659796931291,0.447124739688713,0.03337493777477,0.065199233153814
12,12,RED2,0.015418292681756,0.521596211329739,0.393954077673777,0.014953264574739,0.048821605853266,0.258302526247651,0.251642062976666,0.435906929677101,0.054966127114713,0.139427114290334
