,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.012992782552654037,0.6040019102072018,0.5242971470885005,0.01454827929114673,0.036693614414852485,0.38746642889107424,0.1557499531374874,0.6302118580031579,0.04762966869226668,0.3213405638616965
1,1,KNN,0.02122861260725856,0.562081994352697,0.39013305722517705,0.014988405903232974,0.06540620276154939,0.36446680845011614,0.3099648313353741,0.4203802034103456,0.08235280702544248,0.19989095991039155
2,2,KthNN,0.018332299657921044,0.5518834255229009,0.4109687475729175,0.01440974044064314,0.05846856876037328,0.3209266254063711,0.2894465119993381,0.435874547046221,0.07753081561428454,0.1920185628694411
3,3,LOF,0.026530025045644383,0.4857597663698076,0.4188230563230563,0.014785308591052156,0.08092991689949604,0.04780730068608635,0.3333367887067333,0.33056319114382104,0.09218544942539666,0.0043888792768200366
4,4,CBLOF,0.0015917508422517805,0.11585093372213487,0.01527180276882794,0.019180474104787223,0.028720841828645337,0.0775910573583107,0.07547986589062611,0.007628126193190734,0.06938376772373799,0.008035193335308638
5,5,uCBLOF,0.01535795668432289,0.5719702664427373,0.4220616515303921,0.01396920240504307,0.048693011238997774,0.27931765742917863,0.3279045365285053,0.4278270367474366,0.0698577720819187,0.1513808911176319
6,6,LOoP,0.020521639655347118,0.4725448929024295,0.44039879609059296,0.015108384404784556,0.09605490071066457,0.02770481610029837,0.32824905664936394,0.295828678353003,0.08989306173432812,0.0
7,7,LDCOF,0.003812265109350692,0.32460223979658603,0.5072841000807102,0.013175788573788745,0.5155449134199134,0.3180284223673616,0.5446428571428571,0.1633125547981282,0.0735270490486355,0.015036828931278104
8,8,HBOS,0.009497521999613396,0.4921778449386738,0.5079752542444516,0.016077729473533982,0.036755349026859535,0.8995361701957896,0.13189191053227373,0.5920380203272191,0.14453834398122886,0.6889606363487136
9,9,OCSVM,0.001949509149356207,0.09141961248615828,0.0252977600797482,0.34543133598236125,0.0765391332415129,0.27482993897112695,0.058084180478508385,0.015331863494731885,0.0871987735818544,0.24031136353746305
10,10,Nu-OCSVM,0.0009122895383462283,0.1335312394818221,0.04880583955550145,0.5081521739130435,0.0771683481951101,0.29342619135356657,0.06387342711013187,0.007851453511796572,0.0871987735818544,0.24089189027220906
