,Unnamed: 0,OD_Algo,pen-local-unsupervised-ad.csv,pen-global-unsupervised-ad.csv,breast-cancer-unsupervised-ad.csv,speech-unsupervised-ad.csv,aloi-unsupervised-ad.csv,shuttle-unsupervised-ad.csv,letter-unsupervised-ad.csv,satellite-unsupervised-ad.csv,annthyroid-unsupervised-ad.csv,kdd99-unsupervised-ad.csv
0,0,ISO,0.930410725686316,0.9308592887121714,0.9644291451520368,0.4541547009028287,0.5644120591446518,0.9746473648258374,0.7503129251700681,0.955115450212096,0.5625197477190619,0.9762552342134296
1,1,KNN,0.9556440580062628,0.9189624159803086,0.8921399885255306,0.4565290838448111,0.6515330341328678,0.9807608374118778,0.8714013605442177,0.948676039707876,0.7604616986100056,0.9815672321633899
2,2,KthNN,0.9460067491563556,0.9164852156899871,0.8909925415949511,0.4496311729264035,0.6256231855141088,0.9756582935160888,0.8590068027210884,0.9493374732146762,0.7442269303778091,0.9858271794264384
3,3,LOF,0.8955400845164624,0.9088958313610402,0.8875502008032129,0.4606490605702273,0.7235998300900235,0.575526287025069,0.8559591836734693,0.9426247430795468,0.7731296307635785,0.6407882634622153
4,4,CBLOF,0.5596327486091265,0.33983401180220263,0.1738382099827883,0.5576139797661279,0.4657651372313757,0.5925205494180987,0.4060136054421768,0.1039106572790484,0.5943861367950524,0.27803009147218777
5,5,uCBLOF,0.9249688383546651,0.9190255293635016,0.8858290304073436,0.4454361168984741,0.5807130416229226,0.9330666195815488,0.8666530612244898,0.9473805046573665,0.6939158655318106,0.9729372610026091
6,6,LOoP,0.9207126136259994,0.9049828016030799,0.8823866896156053,0.4698087354768474,0.7420437695062814,0.5560712157311176,0.8585986394557823,0.9318231512660166,0.7390331271814342,0.0
7,7,LDCOF,0.8142765938041527,0.5469405787497239,0.7337923121055651,0.4295849991553579,0.5004734848484849,0.9143551517310278,0.5142857142857142,0.8491876940569378,0.5019992652011512,0.8994321278513633
8,8,HBOS,0.9244824126713892,0.8675565653696866,0.9638554216867471,0.4515644649661205,0.5508899545552747,0.9969668317448476,0.7322721088435373,0.9498841124764944,0.8050345967791318,0.9927715517552763
9,9,OCSVM,0.6500775240932721,0.4408785382940452,0.5071715433161217,0.5454792874974191,0.5943714976851356,0.9390799343763911,0.478891156462585,0.5269028512703897,0.7166566652378911,0.9816584411605882
10,10,Nu-OCSVM,0.24497613473991425,0.5832623307772413,0.6804360298336202,0.5005912495072921,0.5938389388225883,0.9598283431516506,0.5315170068027211,0.1354790746490576,0.7166566652378911,0.9817101668632224
